TANGGAL,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR,CUACA,Encoding CUACA
2023-12-15,24.2,34.4,28.3,79.0,0.0,6.2,4,270,1,C ,Cerah,0
2023-12-16,25.2,33.5,27.0,88.0,0.0,7.1,7,270,2,N ,Cerah,0
2023-12-17,24.4,32.6,27.1,87.0,28.0,7.2,3,10,2,E ,Hujan,1
2023-12-18,24.4,31.2,27.1,86.0,18.5,3.6,4,230,1,W ,Hujan,1
2023-12-19,24.6,31.2,27.0,88.0,0.0,3.9,8,220,2,SW,Cerah,0
2023-12-20,23.8,32.6,27.3,88.0,22.9,2.0,3,160,1,C ,Hujan,1
2023-12-21,24.2,32.3,26.7,91.0,3.5,2.8,4,240,2,W ,Hujan,1
2023-12-22,23.5,31.8,27.1,90.0,8.0,4.0,5,50,1,NE,Hujan,1
2023-12-23,24.5,31.8,27.2,83.0,1.4,1.9,5,50,2,NE,Hujan,1
2023-12-24,23.2,32.8,28.0,77.0,17.599999999999998,5.4,7,60,2,C ,Hujan,1
2023-12-25,24.4,32.8,28.4,76.0,33.8,8.0,5,40,2,C ,Hujan,1
2023-12-26,24.0,30.0,26.9,89.0,50.0,7.0,3,260,1,SE,Hujan,1
2023-12-27,24.2,32.0,27.6,83.0,0.3,2.8,4,60,2,NE,Hujan,1
2023-12-28,24.0,32.0,28.0,82.0,1.0,6.4,5,70,2,C ,Hujan,1
2023-12-29,23.7,32.7,28.7,77.0,3.5,5.9,5,60,2,NE,Hujan,1
2023-12-30,24.2,32.6,28.3,82.0,1.75,10.4,4,60,1,NE,Hujan,1
2023-12-31,24.6,32.4,28.3,84.0,0.0,6.9,4,90,2,E ,Cerah,0
2024-01-01,24.6,33.2,27.9,88.0,0.0,3.6,4,320,1,N ,Cerah,0
2024-01-02,24.4,33.0,27.5,85.0,23.5,8.2,4,10,1,C ,Hujan,1
2024-01-03,24.6,32.0,27.5,84.0,13.3,3.8,3,360,1,NE,Hujan,1
2024-01-04,23.8,33.4,28.7,78.0,0.0,5.4,4,80,2,E ,Cerah,0
2024-01-05,23.6,29.8,26.5,87.0,12.0,8.9,4,310,1,NW,Hujan,1
2024-01-06,23.8,32.3,27.6,84.0,9.375,8.5,5,40,2,NE,Hujan,1
2024-01-07,24.0,33.4,28.2,79.0,6.75,4.8,5,70,2,N ,Hujan,1
2024-01-08,24.8,29.8,26.5,88.0,4.125,6.3,2,260,1,C ,Hujan,1
2024-01-09,24.2,31.4,27.1,83.0,1.5,0.0,3,50,1,C ,Hujan,1
2024-01-10,23.0,33.2,28.5,79.0,0.0,8.8,5,360,1,C ,Cerah,0
2024-01-11,25.0,32.6,28.1,79.0,1.9,6.9,4,10,2,NE,Hujan,1
2024-01-12,24.1,34.2,28.9,81.0,3.8,6.8,4,320,2,NW,Hujan,1
2024-01-13,25.0,32.0,26.7,90.0,5.699999999999999,8.6,4,280,2,W ,Hujan,1
2024-01-14,24.6,32.6,27.5,86.0,7.6,1.8,5,30,2,NW,Hujan,1
2024-01-15,24.8,32.2,27.5,89.0,0.0,7.0,6,30,2,C ,Cerah,0
2024-01-16,24.7,30.8,25.8,93.0,6.3,1.5,4,260,2,W ,Hujan,1
2024-01-17,24.4,31.0,27.1,89.0,5.4,0.3,4,70,2,N ,Hujan,1
2024-01-18,23.8,32.2,28.2,83.0,0.0,2.1,4,20,2,N ,Cerah,0
2024-01-19,23.6,33.2,27.4,88.0,0.0,5.6,4,320,2,NW,Cerah,0
2024-01-20,24.2,32.9,27.9,84.0,3.0,2.0,4,260,2,W ,Hujan,1
2024-01-21,24.2,33.1,27.1,87.0,0.0,9.6,4,320,2,NE,Cerah,0
2024-01-22,23.5,32.2,27.8,88.0,6.2,3.0,5,50,2,NE,Hujan,1
2024-01-23,24.2,31.2,26.0,90.0,4.0,5.6,3,250,1,W ,Hujan,1
2024-01-24,23.2,30.0,26.5,90.0,39.5,2.0,4,50,1,C ,Hujan,1
2024-01-25,24.2,31.8,26.4,90.0,0.5,7.6,4,20,2,C ,Hujan,1
2024-01-26,23.8,32.9,28.0,83.0,10.0,5.4,5,360,2,N ,Hujan,1
2024-01-27,24.0,32.4,27.7,84.0,0.0,7.1,6,10,2,NE,Cerah,0
2024-01-28,23.8,32.4,27.7,81.0,0.0,6.6,5,20,2,NE,Cerah,0
2024-01-29,23.5,32.6,27.9,82.0,0.0,8.0,4,70,2,C ,Cerah,0
2024-01-30,23.4,33.4,28.6,77.0,0.0,6.5,5,350,2,E ,Cerah,0
2024-01-31,24.5,33.5,28.5,80.0,2.45,9.6,4,80,2,NE,Hujan,1
2024-02-01,24.2,33.2,27.9,84.0,4.9,7.2,4,260,2,W ,Hujan,1
2024-02-02,24.6,32.2,26.9,86.0,2.45,5.1,5,160,1,N ,Hujan,1
2024-02-03,24.4,31.0,27.6,84.0,0.0,1.8,3,340,1,C ,Cerah,0
2024-02-04,23.6,32.8,27.6,83.0,7.15,8.3,6,250,2,W ,Hujan,1
2024-02-05,24.1,32.9,27.5,82.0,14.3,2.7,4,270,2,N ,Hujan,1
2024-02-06,24.0,34.4,28.5,80.0,2.8,5.5,4,60,2,NW,Hujan,1
2024-02-07,25.2,32.0,26.9,84.0,0.0,7.3,3,250,1,N ,Cerah,0
2024-02-08,24.0,34.6,28.8,75.0,0.0,2.0,3,250,1,C ,Cerah,0
2024-02-09,24.6,32.3,26.3,90.0,0.0,8.4,5,290,1,C ,Cerah,0
2024-02-10,24.2,30.9,27.6,84.0,21.5,1.9,4,50,2,NE,Hujan,1
2024-02-11,25.0,32.0,27.6,82.0,12.25,1.5,5,360,2,NE,Hujan,1
2024-02-12,24.8,29.5,26.0,90.0,3.0,2.6,4,40,2,NE,Hujan,1
2024-02-13,24.0,32.4,27.8,78.0,2.2,0.0,6,50,2,NE,Hujan,1
2024-02-14,23.6,32.8,28.2,78.0,0.0,8.1,6,40,3,NE,Cerah,0
2024-02-15,24.8,32.6,28.3,77.0,0.0,8.0,8,50,3,NE,Cerah,0
2024-02-16,25.0,32.8,28.2,73.0,0.0,8.6,8,50,4,NE,Cerah,0
2024-02-17,23.9,32.4,28.1,75.0,0.0,10.2,6,30,3,NE,Cerah,0
2024-02-18,23.8,34.0,28.5,73.0,0.0,10.1,6,30,2,NE,Cerah,0
2024-02-19,24.0,33.5,29.0,74.0,0.0,9.7,6,20,2,NE,Cerah,0
2024-02-20,24.6,32.9,28.7,76.0,0.0,9.9,7,30,4,NE,Cerah,0
2024-02-21,25.4,33.4,29.0,76.0,0.0,8.0,6,50,3,NE,Cerah,0
2024-02-22,24.4,33.4,28.7,74.0,0.0,9.6,5,50,2,N ,Cerah,0
2024-02-23,23.8,34.2,29.4,72.0,0.0,8.3,5,60,2,E ,Cerah,0
2024-02-24,25.9,34.1,29.9,75.0,0.0,9.8,5,50,3,NE,Cerah,0
2024-02-25,26.3,34.2,29.3,73.0,6.4,9.4,6,10,3,NE,Hujan,1
2024-02-26,25.2,32.0,27.3,85.0,12.8,8.7,4,290,2,N ,Hujan,1
2024-02-27,24.6,32.5,28.3,76.0,0.0,4.0,5,50,2,NE,Cerah,0
2024-02-28,24.2,34.2,28.9,74.0,0.0,8.0,6,50,3,NE,Cerah,0
2024-02-29,24.5,34.0,28.8,73.0,0.0,9.4,8,40,3,N ,Cerah,0
2024-03-01,24.5,33.8,28.8,76.0,0.26666666666666666,10.0,7,70,3,NE,Hujan,1
2024-03-02,24.4,33.5,29.2,77.0,0.5333333333333333,8.1,6,60,3,NE,Hujan,1
2024-03-03,25.5,32.8,28.7,81.0,0.8,7.9,6,60,2,E ,Hujan,1
2024-03-04,25.2,29.8,26.7,92.0,4.6,4.4,4,120,1,C ,Hujan,1
2024-03-05,24.5,32.9,28.7,78.0,9.8,0.5,5,60,2,E ,Hujan,1
2024-03-06,25.2,34.2,29.4,74.0,9.4,6.7,5,70,2,NE,Hujan,1
2024-03-07,26.0,33.7,27.0,88.0,9.0,7.8,2,350,1,W ,Hujan,1
2024-03-08,24.6,32.4,28.3,83.0,8.6,2.8,5,60,2,N ,Hujan,1
2024-03-09,24.4,31.5,27.9,80.0,0.6,9.3,6,10,2,N ,Hujan,1
2024-03-10,25.4,28.6,26.3,88.0,1.0,2.9,4,280,2,W ,Hujan,1
2024-03-11,23.4,33.2,28.3,75.0,0.6666666666666667,0.0,8,60,3,NE,Hujan,1
2024-03-12,24.0,33.2,28.9,77.0,0.33333333333333337,9.3,6,50,3,NE,Hujan,1
2024-03-13,25.7,31.4,27.9,80.0,0.0,7.8,4,280,2,N ,Cerah,0
2024-03-14,24.2,33.2,29.1,73.0,0.0,0.2,6,40,3,N ,Cerah,0
2024-03-15,25.4,32.6,27.3,81.0,0.0,8.0,6,30,2,N ,Cerah,0
2024-03-16,22.8,34.2,28.9,71.0,0.0,2.5,7,40,3,NE,Cerah,0
2024-03-17,24.4,34.0,28.5,76.0,0.0,9.2,6,60,3,NE,Cerah,0
2024-03-18,24.0,34.2,29.3,74.0,0.0,10.3,6,60,3,NE,Cerah,0
2024-03-19,24.2,33.2,28.2,76.0,0.0,9.8,5,80,2,C ,Cerah,0
2024-03-20,25.0,32.0,27.8,85.0,9.5,5.2,5,50,2,N ,Hujan,1
2024-03-21,24.4,33.2,27.1,85.0,1.3,7.7,6,340,2,N ,Hujan,1
2024-03-22,24.4,33.0,28.6,78.0,23.6,3.6,5,70,2,E ,Hujan,1
2024-03-23,25.0,33.2,28.9,77.0,0.0,5.3,6,50,3,NE,Cerah,0
2024-03-24,24.6,33.8,29.1,73.0,0.0,8.8,8,60,4,NE,Cerah,0
2024-03-25,24.4,33.7,28.9,77.0,0.0,10.2,6,40,3,NE,Cerah,0
2024-03-26,24.5,33.5,29.2,74.0,5.3,9.5,6,60,3,E ,Hujan,1
2024-03-27,25.0,31.8,27.3,86.0,10.6,8.7,2,160,1,C ,Hujan,1
2024-03-28,24.6,30.2,26.7,90.0,6.5,3.4,3,350,1,N ,Hujan,1
2024-03-29,24.4,32.2,27.2,84.0,13.2,1.6,3,60,1,W ,Hujan,1
2024-03-30,23.6,33.4,28.6,80.0,12.35,2.2,4,70,2,E ,Hujan,1
2024-03-31,24.2,32.7,28.5,79.0,11.5,8.9,5,60,2,E ,Hujan,1
2024-04-01,25.0,32.2,27.2,86.0,10.65,3.9,5,30,2,NE,Hujan,1
2024-04-02,24.4,32.6,28.2,78.0,9.8,4.6,6,60,2,NE,Hujan,1
2024-04-03,23.8,33.6,29.0,70.0,0.0,8.3,5,50,2,NE,Cerah,0
2024-04-04,24.2,33.6,28.5,76.0,0.0,11.0,6,40,3,NE,Cerah,0
2024-04-05,23.6,33.8,30.7,69.0,0.0,10.1,4,240,3,E ,Cerah,0
2024-04-06,25.4,34.0,29.3,75.0,0.0,9.8,6,60,2,N ,Cerah,0
2024-04-07,25.2,34.2,28.3,80.0,0.0,7.3,6,70,3,NW,Cerah,0
2024-04-08,25.0,33.6,29.2,77.0,0.0,4.3,5,40,3,NE,Cerah,0
2024-04-09,25.4,32.8,28.0,85.0,3.0,6.5,4,330,2,NW,Hujan,1
2024-04-10,24.9,31.6,27.8,78.0,6.0,4.0,5,60,2,NE,Hujan,1
2024-04-11,24.0,33.2,28.9,73.0,0.0,4.9,5,120,2,NE,Cerah,0
2024-04-12,24.8,33.2,28.7,75.0,0.0,10.0,5,60,2,NE,Cerah,0
2024-04-13,24.4,33.8,29.0,74.0,0.0,8.5,5,60,2,E ,Cerah,0
2024-04-14,25.0,33.6,29.3,72.0,0.0,10.1,6,60,2,NE,Cerah,0
2024-04-15,25.0,34.4,29.7,69.0,0.0,9.3,4,80,2,E ,Cerah,0
2024-04-16,26.2,34.0,29.0,73.0,0.0,9.8,5,70,2,E ,Cerah,0
2024-04-17,24.0,35.0,29.3,71.0,0.0,8.8,5,70,2,E ,Cerah,0
2024-04-18,24.8,35.2,29.5,72.0,0.0,8.8,4,80,1,N ,Cerah,0
2024-04-19,25.0,33.8,29.5,74.0,0.0,6.7,3,90,2,E ,Cerah,0
2024-04-20,25.8,33.6,28.9,78.0,0.5,5.5,6,50,2,NE,Hujan,1
2024-04-21,25.2,35.6,29.7,71.0,1.0,5.2,5,70,2,NE,Hujan,1
2024-04-22,24.4,33.5,29.3,77.0,2.75,8.2,4,60,2,NE,Hujan,1
2024-04-23,26.0,33.8,29.6,77.0,4.5,7.4,5,80,2,E ,Hujan,1
2024-04-24,25.5,32.4,28.3,82.0,5.0,5.9,5,150,2,S ,Hujan,1
2024-04-25,25.5,33.7,28.6,77.0,5.5,3.1,6,70,2,E ,Hujan,1
2024-04-26,24.8,35.0,29.5,73.0,6.0,6.2,5,50,2,NE,Hujan,1
2024-04-27,24.8,32.8,28.2,84.0,6.5,6.2,6,80,2,C ,Hujan,1
2024-04-28,25.0,33.3,27.3,87.0,1.0,4.2,3,120,1,C ,Hujan,1
2024-04-29,24.2,27.7,26.3,95.0,40.8,1.8,3,60,1,S ,Hujan,1
2024-04-30,24.8,32.6,28.6,83.0,7.5,0.1,4,80,2,E ,Hujan,1
2024-05-01,24.8,35.0,29.0,82.0,3.75,2.7,4,140,2,E ,Hujan,1
2024-05-02,25.0,34.8,29.4,81.0,0.0,5.3,4,90,2,W ,Cerah,0
2024-05-03,24.7,33.7,28.9,97.0,16.5,5.0,3,210,1,C ,Hujan,1
2024-05-04,24.4,32.6,28.4,82.0,32.5,0.0,5,110,2,SW,Hujan,1
2024-05-05,25.6,30.3,26.9,90.0,33.0,3.3,5,200,2,SW,Hujan,1
2024-05-06,25.0,32.0,27.9,84.0,33.5,0.6,3,200,1,S ,Hujan,1
2024-05-07,24.8,33.6,28.1,86.0,0.4,3.7,3,240,1,SE,Hujan,1
2024-05-08,25.4,31.7,26.8,91.0,24.7,3.9,4,240,1,W ,Hujan,1
2024-05-09,25.1,30.4,26.8,89.0,49.0,0.8,3,200,2,S ,Hujan,1
2024-05-10,23.5,34.0,29.0,78.0,41.833333333333336,2.0,4,100,1,E ,Hujan,1
2024-05-11,24.6,33.0,27.8,89.0,34.666666666666664,8.3,4,250,1,E ,Hujan,1
2024-05-12,25.0,31.2,27.1,91.0,27.5,2.2,2,160,1,C ,Hujan,1
2024-05-13,24.3,33.5,28.3,85.0,6.5,0.8,4,20,1,N ,Hujan,1
2024-05-14,24.8,34.2,27.6,88.0,0.9,5.6,3,100,1,SW,Hujan,1
2024-05-15,24.8,34.0,28.0,86.0,26.5,4.5,4,160,1,NW,Hujan,1
2024-05-16,24.2,34.2,28.2,85.0,1.3,4.4,4,190,1,W ,Hujan,1
2024-05-17,25.8,32.7,27.7,85.0,11.0,3.7,3,180,1,C ,Hujan,1
2024-05-18,24.8,31.1,27.8,90.0,6.5,4.8,2,210,1,N ,Hujan,1
2024-05-19,25.8,33.8,28.1,86.0,4.6,1.0,4,210,2,SW,Hujan,1
2024-05-20,24.8,32.6,27.9,87.0,6.2,1.8,2,170,1,SW,Hujan,1
2024-05-21,25.2,32.4,27.8,86.0,0.0,2.9,4,120,1,W ,Cerah,0
2024-05-22,24.9,32.0,28.0,89.0,0.0,3.2,4,100,1,C ,Cerah,0
2024-05-23,25.6,32.3,27.6,89.0,3.0,2.6,4,140,1,SE,Hujan,1
2024-05-24,25.0,34.6,29.0,82.0,1.8,1.5,3,60,1,SW,Hujan,1
2024-05-25,25.5,32.0,28.0,90.0,6.1,7.1,4,260,1,W ,Hujan,1
2024-05-26,26.0,29.4,27.0,92.0,23.4,3.2,4,270,1,W ,Hujan,1
2024-05-27,25.2,32.2,28.0,86.0,12.4,0.3,3,230,1,W ,Hujan,1
2024-05-28,24.9,32.1,28.4,85.0,3.0,2.1,3,80,1,C ,Hujan,1
2024-05-29,26.0,33.2,29.2,80.0,0.0,2.5,4,80,1,E ,Cerah,0
2024-05-30,26.0,34.0,29.0,80.0,0.0,5.5,5,60,2,E ,Cerah,0
2024-05-31,25.1,33.8,29.1,79.0,0.0,6.1,5,80,2,E ,Cerah,0
2024-06-01,25.8,33.1,29.1,81.0,5.75,7.9,4,60,2,SE,Hujan,1
2024-06-02,26.0,29.8,26.6,91.0,11.5,5.0,4,230,2,SW,Hujan,1
2024-06-03,24.9,32.2,27.7,86.0,7.8,3.4,4,200,2,SW,Hujan,1
2024-06-04,25.0,29.0,26.4,91.0,8.9,4.3,4,230,2,W ,Hujan,1
2024-06-05,24.8,32.2,27.8,86.0,4.7,0.8,7,140,1,W ,Hujan,1
2024-06-06,25.0,31.4,27.8,86.0,15.5,2.6,2,290,1,W ,Hujan,1
2024-06-07,25.1,31.3,27.4,88.0,7.75,1.4,3,90,1,W ,Hujan,1
2024-06-08,24.8,31.0,26.6,89.0,0.0,3.0,4,260,1,S ,Cerah,0
2024-06-09,24.2,30.0,26.7,90.0,2.7,1.7,3,260,1,C ,Hujan,1
2024-06-10,24.0,32.8,26.0,91.0,54.550000000000004,0.5,4,260,1,N ,Hujan,1
2024-06-11,24.0,32.0,26.9,87.0,106.4,3.7,2,280,1,C ,Hujan,1
2024-06-12,24.0,31.6,26.7,90.0,4.5,4.6,4,190,1,W ,Hujan,1
2024-06-13,24.1,28.0,26.3,94.0,5.5,3.3,3,230,1,SW,Hujan,1
2024-06-14,25.0,31.2,26.8,89.0,1.9,0.0,3,200,1,C ,Hujan,1
2024-06-15,24.4,31.6,26.9,87.0,0.0,1.1,3,200,1,S ,Cerah,0
2024-06-16,24.0,32.0,27.2,86.0,0.0,3.4,3,170,1,C ,Cerah,0
2024-06-17,23.9,31.8,27.7,84.0,2.65,4.2,4,230,1,N ,Hujan,1
2024-06-18,24.5,31.5,27.6,87.0,5.3,5.9,3,310,1,W ,Hujan,1
2024-06-19,25.0,27.0,25.1,94.0,10.5,3.8,3,240,1,C ,Hujan,1
2024-06-20,23.8,32.2,27.6,82.0,32.5,0.1,4,210,2,S ,Hujan,1
2024-06-21,23.8,32.0,27.6,80.0,0.0,5.5,5,160,2,S ,Cerah,0
2024-06-22,24.0,30.5,27.4,86.0,1.75,5.5,4,200,1,S ,Hujan,1
2024-06-23,25.3,30.2,26.5,89.0,3.5,2.3,3,240,2,W ,Hujan,1
2024-06-24,24.2,28.4,25.8,91.0,14.6,0.0,2,140,1,C ,Hujan,1
2024-06-25,24.2,32.6,27.7,81.0,13.6,0.2,3,90,1,N ,Hujan,1
2024-06-26,24.0,32.6,26.5,89.0,12.6,2.7,5,100,1,C ,Hujan,1
2024-06-27,24.0,32.4,26.2,88.0,11.6,3.0,4,30,1,NE,Hujan,1
2024-06-28,23.2,32.6,27.5,86.0,15.2,3.85,3,320,1,C ,Hujan,1
2024-06-29,24.6,29.0,26.6,92.0,9.3,4.7,5,140,1,SW,Hujan,1
2024-06-30,24.7,31.1,27.2,88.0,52.0,2.2,3,240,1,SW,Hujan,1
2024-07-01,24.4,29.4,26.9,89.0,40.86666666666667,3.1,4,170,2,S ,Hujan,1
2024-07-02,24.6,27.8,25.5,93.0,29.733333333333334,0.2,3,240,1,SW,Hujan,1
2024-07-03,24.2,30.6,26.5,88.0,18.6,1.6,4,120,1,N ,Hujan,1
2024-07-04,24.4,33.2,27.6,83.0,9.3,0.8,3,90,1,C ,Hujan,1
2024-07-05,23.7,31.9,26.4,88.0,0.0,5.3,2,240,1,N ,Cerah,0
2024-07-06,23.4,31.2,26.9,89.0,16.65,3.0,3,30,1,SE,Hujan,1
2024-07-07,24.4,26.6,24.6,95.0,33.3,2.0,4,240,2,SW,Hujan,1
2024-07-08,24.65,29.6,25.200000000000003,95.0,23.9,1.05,3,290,1,W,Hujan,1
2024-07-09,24.9,27.4,25.8,95.0,14.5,0.1,5,230,1,SW,Hujan,1
2024-07-10,24.0,32.1,26.4,89.0,5.1,0.0,3,260,1,W,Hujan,1
2024-07-11,24.4,28.0,26.1,93.0,32.0,5.4,4,240,1,SW,Hujan,1
2024-07-12,24.3,31.4,26.9,87.0,16.8,0.5,4,240,2,S,Hujan,1
2024-07-13,24.8,28.4,26.1,90.0,1.6,2.8,3,170,1,S,Hujan,1
2024-07-14,23.9,31.0,26.9,85.0,0.0,0.0,5,180,2,S,Cerah,0
2024-07-15,23.2,32.6,27.0,84.0,0.0,4.8,4,190,2,S,Cerah,0
2024-07-16,24.8,31.4,26.7,91.0,0.0,6.2,6,210,2,C,Cerah,0
2024-07-17,24.0,32.0,27.1,85.0,2.5,3.3,5,200,2,S,Hujan,1
2024-07-18,23.8,31.3,25.5,93.0,0.0,4.7,6,240,2,SW,Cerah,0
2024-07-19,23.6,31.6,26.6,88.0,2.5,4.0,5,190,2,S,Hujan,1
2024-07-20,23.4,32.0,27.3,85.0,0.0,4.1,5,170,2,S,Cerah,0
2024-07-21,24.4,30.9,27.1,89.0,0.0,7.0,6,160,2,S,Cerah,0
2024-07-22,25.4,28.4,26.8,92.0,0.8,2.8,4,210,1,SW,Hujan,1
2024-07-23,25.2,30.2,27.3,89.0,3.5,0.7,5,190,2,S,Hujan,1
2024-07-24,25.0,32.3,27.7,87.0,1.75,1.0,4,210,2,S,Hujan,1
2024-07-25,24.3,30.6,27.1,87.0,0.0,1.6,4,200,2,S,Cerah,0
2024-07-26,23.9,31.6,27.1,87.0,5.0,3.9,4,200,1,C,Hujan,1
2024-07-27,23.5,33.6,27.3,85.0,7.0,4.1,4,170,2,S,Hujan,1
2024-07-28,24.0,33.2,28.2,81.0,0.0,6.1,4,170,2,S,Cerah,0
2024-07-29,23.8,32.7,26.7,88.0,0.0,8.0,4,40,2,S,Cerah,0
2024-07-30,23.6,31.5,26.4,91.0,3.5,3.8,3,170,1,C,Hujan,1
2024-07-31,24.2,32.4,27.9,83.0,10.5,5.3,4,320,2,W,Hujan,1
2024-08-01,23.5,32.0,27.4,84.0,5.25,7.0,3,210,1,S,Hujan,1
2024-08-02,23.9,29.5,25.9,91.0,0.0,5.1,5,210,1,C,Cerah,0
2024-08-03,23.9,30.7,26.5,87.0,20.5,0.0,5,210,2,SW,Hujan,1
2024-08-04,23.5,31.9,27.1,85.0,0.0,4.5,4,200,2,S,Cerah,0
2024-08-05,23.8,31.5,27.3,86.0,0.0,8.0,3,220,1,SW,Cerah,0
2024-08-06,24.2,30.2,26.8,88.0,1.05,3.2,4,220,2,SW,Hujan,1
2024-08-07,24.4,28.4,25.9,94.0,2.1,0.5,4,180,1,S,Hujan,1
2024-08-08,24.2,29.1,26.2,91.0,2.05,1.1,2,170,1,W,Hujan,1
2024-08-09,24.5,32.2,27.3,86.0,2.0,3.2,4,190,1,C,Hujan,1
2024-08-10,23.6,31.5,26.6,88.0,2.4,4.5,3,220,1,SW,Hujan,1
2024-08-11,23.4,29.2,26.3,89.0,2.8,2.4,5,210,1,S,Hujan,1
2024-08-12,22.8,31.2,26.8,87.0,2.4,3.2,4,230,2,SW,Hujan,1
2024-08-13,24.5,30.0,26.4,89.0,2.0,2.1,3,220,1,SW,Hujan,1
2024-08-14,23.3,32.0,26.5,90.0,7.8,2.1,5,170,1,S,Hujan,1
2024-08-15,23.4,29.0,25.9,90.0,6.4,2.9,4,170,1,C,Hujan,1
2024-08-16,22.8,31.9,26.8,84.0,0.0,1.2,4,230,1,SW,Cerah,0
2024-08-17,23.0,29.0,26.0,92.0,0.0,4.9,5,330,1,SW,Cerah,0
2024-08-18,23.0,31.1,25.8,93.0,23.4,2.8,5,190,1,S,Hujan,1
2024-08-19,23.3,30.0,25.6,94.0,3.1,3.4,3,240,1,S,Hujan,1
2024-08-20,23.6,30.1,26.4,91.0,7.9,1.4,3,250,1,W,Hujan,1
2024-08-21,23.8,29.5,26.4,90.0,21.2,1.7,3,180,1,W,Hujan,1
2024-08-22,24.2,27.6,25.7,94.0,1.3,1.4,2,200,1,W,Hujan,1
2024-08-23,24.4,32.4,27.3,84.0,1.2,0.0,3,180,2,S,Hujan,1
2024-08-24,23.9,29.2,25.4,91.0,0.0,2.3,6,180,2,SW,Cerah,0
2024-08-25,24.0,29.4,26.7,86.0,3.2,0.4,6,190,2,SW,Hujan,1
2024-08-26,24.6,30.2,26.2,92.0,0.8,2.2,4,240,1,SW,Hujan,1
2024-08-27,25.0,29.1,26.1,95.0,15.4,1.6,3,180,2,S,Hujan,1
2024-08-28,24.7,30.4,26.4,93.0,15.3,4.4,4,270,2,W,Hujan,1
2024-08-29,24.1,30.3,25.9,93.0,15.2,8.0,4,240,1,SW,Hujan,1
2024-08-30,24.2,32.2,26.7,89.0,15.9,6.6,4,160,2,S,Hujan,1
2024-08-31,24.2,32.7,27.3,87.0,13.0,8.0,4,170,2,S,Hujan,1
2024-09-01,24.2,32.4,27.3,82.0,2.4,8.0,4,160,2,SW,Hujan,1
2024-09-02,24.9,32.1,27.9,82.0,0.5,8.0,6,170,2,S,Hujan,1
2024-09-03,24.8,33.8,28.3,81.0,0.25,8.0,4,100,2,E,Hujan,1
2024-09-04,25.0,34.2,27.8,86.0,0.0,8.0,4,150,2,SW,Cerah,0
2024-09-05,24.5,32.6,26.3,88.0,1.2,8.0,4,280,2,W,Hujan,1
2024-09-06,24.4,32.0,27.1,87.0,52.2,6.4,4,170,2,E,Hujan,1
2024-09-07,24.1,32.5,27.7,85.0,2.0,8.0,4,230,1,C,Hujan,1
2024-09-08,25.0,33.5,28.5,83.0,0.0,8.0,4,100,2,W,Cerah,0
2024-09-09,25.3,31.3,27.3,88.0,1.7,4.4,5,230,2,S,Hujan,1
2024-09-10,25.1,32.0,28.0,81.0,2.8,6.8,7,260,2,S,Hujan,1
2024-09-11,23.8,33.0,27.5,79.0,0.0,8.0,5,190,2,S,Cerah,0
2024-09-12,22.9,32.7,27.4,77.0,0.0,8.0,6,220,3,SW,Cerah,0
2024-09-13,25.0,32.6,28.0,75.0,0.0,8.0,9,190,4,S,Cerah,0
2024-09-14,24.1,32.6,27.5,75.0,0.0,8.0,6,200,3,S,Cerah,0
2024-09-15,22.7,33.4,26.8,78.0,0.0,8.0,6,210,2,SW,Cerah,0
2024-09-16,23.4,31.7,26.8,80.0,0.0,8.0,6,190,3,S,Cerah,0
2024-09-17,24.5,33.0,27.9,79.0,0.0,8.0,5,160,2,S,Cerah,0
2024-09-18,24.8,32.4,27.8,82.0,0.0,8.0,5,180,2,S,Cerah,0
2024-09-19,25.0,34.6,28.4,83.0,1.5,8.0,4,140,2,SW,Hujan,1
2024-09-20,24.5,33.6,28.2,82.0,0.0,8.0,5,100,2,S,Cerah,0
2024-09-21,24.3,32.4,27.5,84.0,0.0,8.0,3,70,1,E,Cerah,0
2024-09-22,24.3,33.5,28.7,79.0,0.0,8.0,3,60,1,E,Cerah,0
2024-09-23,24.4,34.0,28.3,80.0,0.0,8.0,4,60,2,NE,Cerah,0
2024-09-24,24.3,34.5,27.7,79.0,0.0,8.0,6,190,2,NE,Cerah,0
2024-09-25,23.8,30.0,27.0,88.0,1.6,8.0,3,280,1,W,Hujan,1
2024-09-26,24.8,31.2,27.3,88.0,9.0,8.0,3,100,1,E,Hujan,1
2024-09-27,25.0,29.7,26.3,93.0,16.4,8.0,2,340,1,C,Hujan,1
2024-09-28,23.6,33.0,27.8,81.0,7.1,5.9,5,50,2,N,Hujan,1
2024-09-29,23.4,31.3,25.5,94.0,0.0,8.0,5,320,2,SW,Cerah,0
2024-09-30,23.4,30.7,26.6,89.0,38.8,6.6,4,240,1,SW,Hujan,1
2024-10-01,23.6,33.4,26.5,87.0,9.0,6.9,5,200,2,W,Hujan,1
2024-10-02,24.2,31.2,26.9,87.0,32.5,8.0,4,10,2,NW,Hujan,1
2024-10-03,24.4,28.6,25.9,92.0,0.0,2.8,2,150,1,C,Cerah,0
2024-10-04,23.2,32.5,26.3,88.0,1.5,8.0,6,200,1,C,Hujan,1
2024-10-05,23.3,33.0,28.0,81.0,9.7,7.5,4,270,2,W,Hujan,1
