TANGGAL;TN;TX;TAVG;RH_AVG;RR;SS;FF_X;DDD_X;FF_AVG;DDD_CAR
05-03-2023;24;30;26,4;88;0;8;4;350;1;C 
06-03-2023;24;30,8;26,1;91;4,5;8,7;3;150;1;C 
07-03-2023;23,2;30,4;26,2;91;13;2,7;3;280;1;C 
08-03-2023;22,7;32;26,1;90;5,5;2,7;5;40;2;C 
09-03-2023;23,2;30,6;26,4;88;6,3;-;6;110;1;E 
10-03-2023;-;32,2;27,5;82;12,5;8,6;4;360;2;N 
11-03-2023;23,2;31,2;26,7;86;0,7;7,7;4;70;1;E 
12-03-2023;24,6;29,3;26,4;92;-;3,4;6;230;2;SE
13-03-2023;24,6;27;24,7;96;16,8;0,9;3;320;1;C 
14-03-2023;22,7;30,1;25,9;90;13,5;5,4;5;110;1;C 
15-03-2023;23,3;29,6;25,9;90;32,4;8,9;3;10;1;C 
16-03-2023;-;33;27,1;82;8888;2,6;4;70;1;C 
17-03-2023;23,8;28,4;25,6;90;1;6,6;3;320;1;C 
18-03-2023;22,7;31,4;26,4;86;0;0;5;70;2;C 
19-03-2023;23,3;32,7;27,8;82;0,5;9,3;6;100;2;E 
20-03-2023;23;29,6;25,8;92;5;10;4;150;1;C 
21-03-2023;23;32,4;26,7;87;49,1;1,1;3;330;1;C 
22-03-2023;24;31,2;26,3;90;8888;4,5;5;110;2;E 
23-03-2023;24;29,4;25,9;94;0,8;3,4;4;120;1;C 
24-03-2023;23,8;32,7;27,5;83;-;1,2;4;50;2;NE
25-03-2023;24,2;31,6;27;88;6,3;9,5;3;350;1;NW
26-03-2023;23,4;29,4;26,4;88;3;3,4;3;300;1;C 
27-03-2023;24,3;31,4;26,4;91;-;0,2;5;300;2;W 
28-03-2023;23,5;28,5;25,7;92;7,1;1,5;5;320;1;C 
29-03-2023;23;32,6;26,6;89;8888;0;3;320;1;C 
30-03-2023;23,1;29,4;25,7;92;1,9;2;4;250;1;W 
31-03-2023;23,2;31,4;26,7;86;4,6;1;6;320;2;W 
01-04-2023;23,4;31,7;27;81;1;5,6;4;220;2;S 
02-04-2023;23,6;29,5;26,7;88;0;2,1;3;30;1;C 
03-04-2023;24;29,1;24,7;94;8888;9,4;3;290;1;SW
04-04-2023;23;28,6;25,6;89;3,6;1,2;5;280;2;W 
05-04-2023;23,4;32;26,1;89;8888;0;4;150;1;C 
06-04-2023;22;32,6;25,3;91;3,5;4,2;7;250;2;W 
07-04-2023;22,5;29,3;25,3;90;92,7;4,2;3;260;1;C 
08-04-2023;22,8;32,2;25,5;90;8888;8,3;5;160;2;N 
09-04-2023;22,2;32,4;26,8;84;5,5;2,8;4;270;2;W 
10-04-2023;22,6;31,4;27,5;87;0,8;7,1;3;320;1;W 
11-04-2023;23,6;33,2;26,9;88;8,4;3,3;3;260;1;C 
12-04-2023;23,7;33,8;28,1;84;1,3;7;4;110;1;C 
13-04-2023;24,2;32,8;26,7;86;0;9,3;5;330;2;NW
14-04-2023;23,3;29,8;25,8;94;2,5;5,5;4;220;1;N 
15-04-2023;24;32;27,7;87;8888;1,2;4;250;1;W 
16-04-2023;22,4;33,3;25,4;90;4,5;0;2;260;0;C 
17-04-2023;23,3;34,2;26;87;8888;0,1;8;250;2;N 
18-04-2023;23,4;32,8;26,8;90;15,5;8,3;4;30;1;NE
19-04-2023;23,4;31,6;26,1;93;0;3,6;4;60;1;C 
20-04-2023;24;30,6;26,1;92;46,4;4,7;4;20;1;SW
21-04-2023;24;33;27,9;83;0;0;4;120;1;C 
22-04-2023;24,3;32;27,4;88;-;7;3;40;1;C 
23-04-2023;24,2;33,2;28;84;-;8,2;6;50;1;C 
24-04-2023;23,5;33;27,3;91;0;7,5;3;10;1;C 
25-04-2023;24;30,6;26,2;89;0;2;4;170;2;S 
26-04-2023;22,6;33,7;27,3;82;35,3;2,7;4;50;2;SW
27-04-2023;24,3;33,1;27,1;89;0;9,9;3;340;1;C 
28-04-2023;24;33,2;27,8;84;41,5;7,1;6;50;2;C 
29-04-2023;24,1;32;27,5;88;0;9;3;60;1;C 
30-04-2023;24;28,8;25,6;94;40,8;5,8;3;180;1;C 
01-05-2023;24;33,9;28;84;14;0,4;4;80;2;C 
02-05-2023;24,6;29,8;26,4;94;0;7,6;4;300;1;C 
03-05-2023;23;34,2;27,3;83;4,1;6,5;3;270;1;C 
04-05-2023;23;34;28,6;80;0;8;4;10;1;C 
05-05-2023;24,6;33,2;28,5;84;0;7,6;4;160;1;S 
06-05-2023;23,6;32,8;25,8;96;-;9;4;270;1;C 
07-05-2023;23,4;33;27,7;87;26,5;2,4;4;210;2;S 
08-05-2023;25;32,2;27,8;85;0,5;9;5;330;2;C 
09-05-2023;24,8;32,4;27,6;90;1;8,5;6;310;1;C 
10-05-2023;23,2;32,2;26,8;87;14,5;0,6;2;280;1;E 
11-05-2023;24;33,4;28,1;83;6,5;3,6;5;100;2;E 
12-05-2023;24,2;33,2;28,2;85;1,9;8,3;4;60;1;C 
13-05-2023;24,2;33,4;26,7;90;-;7,8;5;250;1;C 
14-05-2023;23,6;31;27,7;88;2,3;7;6;290;2;C 
15-05-2023;23,8;31,8;27;90;0;3,6;4;170;1;C 
16-05-2023;25;31,3;26,6;92;3,3;3;4;230;1;N 
17-05-2023;22,6;30,4;26;92;14,5;1,2;2;300;1;C 
18-05-2023;23,1;32;26,1;93;1,5;7,8;8;240;2;SW
19-05-2023;22,9;29;25,9;93;23,5;6,3;3;190;1;C 
20-05-2023;23,8;33,4;27,8;83;0;0,2;3;210;2;SE
21-05-2023;23,4;33,4;27,8;84;-;6,2;4;240;2;N 
22-05-2023;23;32,6;27;87;0;6,3;3;200;1;C 
23-05-2023;23,4;32,6;26,3;91;8888;6,9;4;180;2;S 
24-05-2023;22,9;29,7;25,9;93;15,3;6,9;5;220;1;C 
25-05-2023;23,2;32,2;26,3;90;1;2;5;210;1;C 
26-05-2023;23,6;28,5;25,9;92;37;5;2;220;1;W 
27-05-2023;23,1;32;26,3;92;1,1;0;5;170;2;S 
28-05-2023;24;31;27,1;90;7,6;7,5;4;190;1;C 
29-05-2023;23,5;32,6;27,8;88;0;8,7;4;170;1;C 
30-05-2023;24,8;31,8;27,3;89;8888;5,4;3;200;1;C 
31-05-2023;24;33,6;27,7;85;0,5;5,2;5;170;2;S 
01-06-2023;24;32,4;27,2;88;0;6,7;4;190;2;SW
02-06-2023;23,6;33,6;27,6;89;8888;7,9;4;190;2;S 
03-06-2023;23;32,4;28;87;2,7;5,9;3;180;1;C 
04-06-2023;24,2;32,8;27,2;90;8888;5,4;4;230;1;C 
05-06-2023;23,7;29,6;25;96;4,6;3,4;5;290;2;SW
06-06-2023;22,3;33,8;28;83;15,7;1,8;3;280;1;C 
07-06-2023;24;32,2;25,5;92;-;6;3;180;1;S 
08-06-2023;22,3;33,2;26,9;90;38;3,4;5;120;1;S 
09-06-2023;23,4;31,8;26,3;90;5,4;3,7;4;260;2;W 
10-06-2023;23,4;32;25,7;94;5,6;2,2;3;200;1;C 
11-06-2023;22,4;32;27,1;87;23,2;3,3;3;360;1;C 
12-06-2023;23,6;29,8;26,6;92;5,3;9,2;3;240;1;C 
13-06-2023;22,6;30,8;25,8;92;8888;5;2;180;1;C 
14-06-2023;23,2;31,6;26,1;90;3,4;2;5;230;1;C 
15-06-2023;23,4;28,2;25,9;94;24,5;2,1;3;230;1;C 
16-06-2023;24;31,8;26,3;89;8888;0;4;20;1;C 
17-06-2023;23;29,4;25,3;94;3,8;6,6;4;290;1;W 
18-06-2023;23;31,2;26,7;84;13,3;0,7;4;160;1;C 
19-06-2023;24;31,6;26,7;88;0;4,6;4;230;2;W 
20-06-2023;23,2;25,9;23,8;98;8888;3,4;3;210;1;C 
21-06-2023;22,3;31,2;26,3;86;14,5;0;4;200;1;S 
22-06-2023;22,3;32,2;27,6;82;0;9,7;5;210;2;S 
23-06-2023;23,2;32;27,1;84;0;7;4;200;1;C 
24-06-2023;23,2;31,2;27,5;87;-;5,3;5;230;2;C 
25-06-2023;23,6;32,4;27,5;88;1,3;4,1;6;170;1;C 
26-06-2023;23,3;32,5;27,8;86;0;4,9;4;130;1;S 
27-06-2023;24;28,9;26,4;91;8888;5,1;4;230;1;C 
28-06-2023;22,8;31,6;26,6;87;57;2,9;3;210;1;C 
29-06-2023;22,8;32,9;27,3;86;8888;4;3;190;1;N 
30-06-2023;24,4;32,2;27,4;88;11,5;6;4;110;1;C 
01-07-2023;23,2;31;25,8;93;8888;5,4;3;20;1;C 
02-07-2023;23;31,5;26,8;89;2,2;5,3;4;290;1;W 
03-07-2023;24,5;28;25,7;92;8,2;4,9;5;250;2;W 
04-07-2023;23;30,4;26,5;88;1,8;0,2;2;230;1;C 
05-07-2023;23,4;30,8;26;95;0;0,5;3;100;1;W 
06-07-2023;23;31,2;26,1;91;19,3;3,3;2;210;1;C 
07-07-2023;24,4;32,8;28,2;84;2;5,4;4;80;2;E 
08-07-2023;24;31,4;26,6;90;5,8;7,1;3;300;2;W 
09-07-2023;24;32,5;27,4;85;3,4;2,4;4;50;1;C 
10-07-2023;23;32,2;27,1;85;-;6,6;3;270;1;C 
11-07-2023;23,2;31;27,2;86;1;3,4;5;150;2;SW
12-07-2023;23,8;31,6;27,4;84;-;8,8;4;230;2;SW
13-07-2023;23,3;31;26,7;86;0;3,6;6;150;2;SW
14-07-2023;23,9;32,7;27,3;86;-;1,9;4;170;2;SW
15-07-2023;24,2;31,2;27,1;89;0;4;4;230;2;SW
16-07-2023;25;29;26,5;89;-;8,7;5;210;2;SW
17-07-2023;23,5;31,8;27,3;83;0;0,4;5;230;2;SW
18-07-2023;22,3;30,7;26,2;88;-;3,5;3;230;1;S 
19-07-2023;22,4;31,9;27,6;86;0;0;4;160;2;S 
20-07-2023;25;31,4;27,1;88;-;9,3;4;280;2;SW
21-07-2023;23,6;30,6;26,2;90;26,5;0,7;5;190;2;SW
22-07-2023;23,2;31,4;26,8;86;1,6;1,6;5;180;1;S 
23-07-2023;23,9;31,8;26,8;88;-;1,5;6;170;2;SW
24-07-2023;23,4;32,6;27;84;0;3;4;150;2;S 
25-07-2023;24,3;32,2;27,4;83;0;5,9;5;170;2;S 
26-07-2023;22,4;31,2;26,3;86;0;6,2;4;180;2;S 
27-07-2023;22,8;32,2;26,9;82;-;3,6;5;170;2;C 
28-07-2023;21,4;32,6;26,1;80;0;7,4;6;170;2;S 
29-07-2023;-;33;26,8;79;-;7,7;5;190;2;S 
30-07-2023;21,6;33,7;26,8;80;-;9,4;4;180;2;S 
31-07-2023;22,2;33,2;26,8;80;0;8,4;5;3;2;N 
01-08-2023;23;33,4;26,9;85;-;6;5;170;2;S 
02-08-2023;22,9;34,6;27,3;81;-;4,8;5;230;2;SW
03-08-2023;22,8;34,8;27,7;81;0;8,3;4;180;2;S 
04-08-2023;22;34;26,8;84;0;9,3;4;180;2;S 
05-08-2023;24,1;32,9;26,8;89;-;9,3;5;330;1;C 
06-08-2023;22,8;34,2;27;86;16,5;3,8;3;170;2;S 
07-08-2023;24,6;33,3;27,9;83;-;7,3;5;200;2;SW
08-08-2023;23,4;33,6;27,4;80;-;7,1;5;210;2;C 
09-08-2023;23;32,1;27;81;0;3,2;5;170;2;S 
10-08-2023;23,4;32,2;27,3;83;0;6,2;6;170;3;S 
11-08-2023;25;29;26;92;8888;6,2;5;190;1;C 
12-08-2023;24;32,2;27,3;86;0;5,8;4;170;2;S 
13-08-2023;22,2;33,8;26,7;81;8888;6;4;180;1;S 
14-08-2023;22,6;32,8;26,7;83;0;7,7;5;170;2;S 
15-08-2023;23,4;33,2;27,3;83;0;5;5;200;2;S 
16-08-2023;23,8;33,2;27,2;82;-;5,1;5;200;2;S 
17-08-2023;23,8;32,6;27,3;82;-;6,3;7;160;3;S 
18-08-2023;23,6;32;27,2;82;0;7,1;5;180;2;S 
19-08-2023;24,3;33,1;27,8;83;0;4,9;5;160;2;S 
20-08-2023;23,4;33,9;27,4;82;-;9,1;5;180;2;S 
21-08-2023;23,6;33;27;84;0;4,6;3;150;1;SW
22-08-2023;22,5;31,6;26,2;88;2,7;4,3;4;180;2;N 
23-08-2023;23;31,8;26,7;87;1,6;4,2;2;190;1;C 
24-08-2023;22,6;33,3;26,6;87;5,5;2,8;4;160;1;C 
25-08-2023;23,3;31,4;26,7;89;13,4;6,4;4;240;2;SW
26-08-2023;24,4;31,6;27,8;82;5,3;4,7;5;170;2;S 
27-08-2023;23;33,9;27,7;80;-;3,7;5;200;3;SW
28-08-2023;23,6;33,6;26,6;85;0;6;5;150;2;S 
29-08-2023;23,4;34,8;28;78;0;7,4;5;130;2;S 
30-08-2023;22,7;34,1;27,9;80;0;6;5;160;2;SW
31-08-2023;24,6;33,8;28;81;-;7,9;5;160;3;S 
01-09-2023;24,9;32,8;27,9;80;-;7,8;6;150;3;SW
02-09-2023;24;33,8;27,9;78;0;5;6;160;2;S 
03-09-2023;23,6;32,7;27,4;81;0;9,3;6;170;3;S 
04-09-2023;25;33,1;28,1;78;-;5,6;4;160;2;S 
05-09-2023;23,4;33,8;27,4;80;0;9,3;5;130;2;S 
06-09-2023;23;34;26,3;88;0,8;5,7;20;230;2;N 
07-09-2023;22,2;32,6;27,6;82;69,2;3,4;5;230;2;SW
08-09-2023;23,7;33,2;27,3;80;3,3;3,7;6;180;2;S 
09-09-2023;24,2;33,5;27,9;80;0;4,9;4;160;2;S 
10-09-2023;24;33,4;27,6;85;-;4,9;4;40;1;C 
11-09-2023;24,6;31,8;26,9;90;0,6;2,6;4;240;2;W 
12-09-2023;24,8;29,4;26,2;91;7,2;2,7;3;250;1;C 
13-09-2023;23,1;32,2;27,1;84;9;0,7;4;120;1;W 
14-09-2023;24,6;32,4;27,8;84;1,3;5,8;3;170;1;C 
15-09-2023;23,4;33,6;27,7;80;0;8,5;6;180;2;S 
16-09-2023;24;34;27,6;82;-;4,6;4;120;2;NW
17-09-2023;24,2;30,8;26,4;90;0;5;4;270;1;C 
18-09-2023;23,5;30,5;25,5;93;31,5;1,4;5;320;1;NW
19-09-2023;24;31,2;27,1;-;7,2;1,5;4;240;2;W 
20-09-2023;22,6;31,7;29,1;85;0;8,4;5;180;2;S 
21-09-2023;24,6;33,6;28,2;77;8888;4,5;6;170;3;S 
22-09-2023;24;33,2;28;74;-;7,8;6;160;2;C 
23-09-2023;24,9;32,7;27,7;84;1;8,6;4;26;1;NW
24-09-2023;23,2;33,8;27,2;84;2,2;1,9;5;170;2;S 
25-09-2023;22,6;33,4;26,7;84;-;7,8;5;160;2;S 
26-09-2023;22,3;33,8;27,1;80;-;5,1;6;170;2;S 
27-09-2023;22,2;34,2;27,1;80;0;7,5;4;130;1;C 
28-09-2023;22,9;34,6;27,9;79;0;7,4;4;100;2;N 
29-09-2023;24,2;34,8;28,1;83;-;8;4;110;1;S 
30-09-2023;24,6;33,4;28,1;82;1;7,8;5;130;2;C 
01-10-2023;24,5;33,6;28,1;80;-;2,9;6;160;2;S 
02-10-2023;24,4;33,6;28,2;78;0;3,4;4;160;2;C 
03-10-2023;23,3;35,2;27,8;81;0;5;5;150;2;S 
04-10-2023;23,2;34,6;28,2;81;8888;8,6;5;90;1;C 
05-10-2023;23,6;34,8;28,2;81;0;6,5;6;110;2;SE
06-10-2023;23,2;31,8;25,5;91;-;5,5;5;130;1;N 
07-10-2023;23,4;33,6;27;86;10;2,4;5;300;1;C 
08-10-2023;23,8;32,6;28;83;2,6;4,3;5;270;1;C 
09-10-2023;24;34,4;28,2;81;2,6;6,6;7;200;2;W 
10-10-2023;25,2;33,2;28,4;79;0;9,1;7;140;2;C 
11-10-2023;22,3;34,2;27,5;82;0;5,1;4;180;2;S 
12-10-2023;23;33,8;27,1;86;0;7,9;4;120;1;C 
13-10-2023;23,2;33,6;27,6;82;24,5;0,5;8;170;2;SE
14-10-2023;24,6;33,4;27,6;83;2,6;7,6;4;340;1;E 
15-10-2023;25;33,5;28,5;82;10;7,9;5;300;1;C 
16-10-2023;25;32,9;27,7;87;-;6;6;90;1;NW
17-10-2023;23;33,8;27,6;81;0;3,5;5;70;2;C 
18-10-2023;24,6;31,8;27,3;88;2;8;4;20;1;C 
19-10-2023;25,2;32,2;27,2;86;0,4;2,7;2;10;1;W 
20-10-2023;23,6;30;30;74;15,3;5,8;2;180;1;C 
21-10-2023;23;34,1;27,5;84;-;2,3;5;100;1;C 
22-10-2023;23,2;32,2;27,8;86;0,5;6,1;3;230;1;C 
23-10-2023;24,4;32,4;28,8;64;0;2,9;7;350;4;SW
24-10-2023;23,4;30,6;26,1;88;0;2,3;3;70;1;E 
25-10-2023;23,2;33,9;27,6;82;14,7;8,5;5;250;1;C 
26-10-2023;23,1;34,5;26,7;86;0;7,2;5;20;2;N 
27-10-2023;23,2;34;28;83;0,6;5,8;4;90;1;C 
28-10-2023;22,6;34,3;27,8;81;0;6,7;5;100;1;N 
29-10-2023;23,9;32,8;26,8;88;0;6,6;3;60;1;C 
30-10-2023;23,6;32,6;27,2;86;1,4;8,3;3;250;1;C 
31-10-2023;22,3;33,8;28,1;81;8;3,5;4;100;2;E 
01-11-2023;23;33,4;27,7;82;0;6,8;4;290;1;C 
02-11-2023;23,4;32,2;27,1;83;27,3;5,4;2;50;1;C 
03-11-2023;23,5;31,6;26,8;88;1;3,9;3;230;1;W 
04-11-2023;23,6;31,8;26,5;87;14;9,1;3;230;1;C 
05-11-2023;22,6;35,4;29;76;17,4;3,1;5;300;2;N 
06-11-2023;23,2;32,2;27,3;88;1;9,7;5;50;1;C 
07-11-2023;24,5;32,8;26,5;87;7,4;2,9;4;290;2;W 
08-11-2023;23,2;34,1;27,5;84;3,2;9,6;5;130;1;C 
09-11-2023;24;29,2;25,7;89;0;6,5;4;300;1;N 
10-11-2023;21,8;34;28,7;78;-;0;3;250;1;W 
11-11-2023;22,4;30,4;26,1;91;0;7,5;4;270;1;C 
12-11-2023;23,5;33,4;28,6;78;21,5;3,3;4;100;1;E 
13-11-2023;24,8;31,6;27,6;85;0;9,4;4;310;1;C 
14-11-2023;24,2;33,7;28,1;82;1,4;3,7;4;80;1;E 
15-11-2023;24;32;27,7;86;-;4,4;7;250;1;C 
16-11-2023;24,4;32,4;28;83;48,5;4,8;4;240;1;C 
17-11-2023;24,6;34,2;28,1;84;0;5,2;4;160;1;NW
18-11-2023;24,6;32;27,2;86;13;8,4;3;270;1;C 
19-11-2023;24;31,4;26,8;89;-;2,3;4;270;1;SW
20-11-2023;23,8;30,6;26,8;89;3,6;1,7;4;180;1;W 
21-11-2023;23,8;31,6;27,6;87;7;2,5;3;270;1;C 
22-11-2023;24,4;34,6;28,8;79;0;-;4;70;1;C 
23-11-2023;24,1;33,1;27,9;83;-;9,2;4;200;2;SW
24-11-2023;24,8;28,4;26;91;0;4,6;3;50;1;NE
25-11-2023;23;33,2;27,8;80;2,3;0;6;30;1;C 
26-11-2023;24,6;28,8;25,9;94;68,8;7;3;160;1;W 
27-11-2023;24,4;28,6;25,9;93;38,5;5,5;4;330;1;C 
28-11-2023;23,5;30,1;26,4;90;2,3;0;5;300;1;C 
29-11-2023;24,4;32,1;27,2;86;3,1;2,3;3;70;1;N 
30-11-2023;24,2;32,6;28,5;79;1,5;3,3;5;60;2;C 
01-12-2023;24;32,8;28;82;0;9,1;4;70;2;N 
02-12-2023;-;31;27,3;87;5,8;9;3;290;1;C 
03-12-2023;24,2;32;27,1;85;1;4,2;5;50;1;C 
04-12-2023;23,6;32,1;27,1;87;8888;4;3;160;1;N 
05-12-2023;23,8;32;27,5;85;8888;3,5;3;290;1;C 
06-12-2023;24;33,8;28;83;0;2,2;4;40;2;NE
07-12-2023;24;32,4;27,7;81;4;6,8;6;260;2;C 
08-12-2023;23,6;33,2;28,5;80;-;6,1;3;250;1;W 
09-12-2023;24;30,8;27,3;85;2;6,4;2;20;1;W 
10-12-2023;24,6;32,8;28,7;79;8888;1;5;300;2;W 
11-12-2023;24,9;30,2;26,7;88;1,5;6,2;3;350;1;N 
12-12-2023;25;33,8;28,3;80;0,1;0,1;5;40;2;NE
13-12-2023;25,4;31,2;27,4;86;5,5;6,6;4;270;1;W 
14-12-2023;25;32,6;28;81;1,7;2,4;4;50;1;N 
15-12-2023;24,2;34,4;28,3;79;0;6,2;4;270;1;C 
16-12-2023;25,2;33,5;27;88;0;7,1;7;270;2;N 
17-12-2023;24,4;32,6;27,1;87;28;7,2;3;10;2;E 
18-12-2023;24,4;31,2;27,1;86;18,5;3,6;4;230;1;W 
19-12-2023;24,6;31,2;27;88;0;3,9;8;220;2;SW
20-12-2023;23,8;32,6;27,3;88;22,9;2;3;160;1;C 
21-12-2023;24,2;32,3;26,7;91;3,5;2,8;4;240;2;W 
22-12-2023;23,5;31,8;27,1;90;8;4;5;50;1;NE
23-12-2023;24,5;31,8;27,2;83;1,4;1,9;5;50;2;NE
24-12-2023;23,2;32,8;28;77;8888;5,4;7;60;2;C 
25-12-2023;24,4;32,8;28,4;76;-;8;5;40;2;C 
26-12-2023;24;30;26,9;89;50;7;3;260;1;SE
27-12-2023;24,2;32;27,6;83;0,3;2,8;4;60;2;NE
28-12-2023;24;32;28;82;1;6,4;5;70;2;C 
29-12-2023;23,7;32,7;28,7;77;3,5;5,9;5;60;2;NE
30-12-2023;24,2;32,6;28,3;82;-;10,4;4;60;1;NE
31-12-2023;24,6;32,4;28,3;84;0;6,9;4;90;2;E 
01-01-2024;24,6;33,2;27,9;88;0;3,6;4;320;1;N 
02-01-2024;24,4;33;27,5;85;23,5;8,2;4;10;1;C 
03-01-2024;24,6;32;27,5;84;13,3;3,8;3;360;1;NE
04-01-2024;23,8;33,4;28,7;78;0;5,4;4;80;2;E 
05-01-2024;23,6;29,8;26,5;87;12;8,9;4;310;1;NW
06-01-2024;-;32,3;27,6;84;8888;8,5;5;40;2;NE
07-01-2024;24;33,4;28,2;79;-;4,8;5;70;2;N 
08-01-2024;24,8;29,8;26,5;88;8888;6,3;2;260;1;C 
09-01-2024;24,2;31,4;27,1;83;1,5;0;3;50;1;C 
10-01-2024;23;33,2;28,5;79;0;8,8;5;360;1;C 
11-01-2024;25;32,6;28,1;79;-;6,9;4;10;2;NE
12-01-2024;24,1;34,2;28,9;81;8888;6,8;4;320;2;NW
13-01-2024;25;32;26,7;90;-;8,6;4;280;2;W 
14-01-2024;24,6;32,6;27,5;86;7,6;1,8;5;30;2;NW
15-01-2024;24,8;32,2;27,5;89;0;7;6;30;2;C 
16-01-2024;24,7;30,8;25,8;93;6,3;1,5;4;260;2;W 
17-01-2024;24,4;31;27,1;89;5,4;0,3;4;70;2;N 
18-01-2024;23,8;32,2;28,2;83;0;2,1;4;20;2;N 
19-01-2024;23,6;33,2;27,4;88;0;5,6;4;320;2;NW
20-01-2024;24,2;32,9;27,9;84;3;2;4;260;2;W 
21-01-2024;24,2;33,1;27,1;87;0;9,6;4;320;2;NE
22-01-2024;23,5;32,2;27,8;88;6,2;3;5;50;2;NE
23-01-2024;24,2;31,2;26;90;4;5,6;3;250;1;W 
24-01-2024;23,2;30;26,5;90;39,5;2;4;50;1;C 
25-01-2024;24,2;31,8;26,4;90;0,5;7,6;4;20;2;C 
26-01-2024;23,8;32,9;28;83;10;5,4;5;360;2;N 
27-01-2024;24;32,4;27,7;84;0;7,1;6;10;2;NE
28-01-2024;23,8;32,4;27,7;81;-;6,6;5;20;2;NE
29-01-2024;23,5;32,6;27,9;82;-;8;4;70;2;C 
30-01-2024;23,4;33,4;28,6;77;0;6,5;5;350;2;E 
31-01-2024;24,5;33,5;28,5;80;-;9,6;4;80;2;NE
01-02-2024;24,2;33,2;27,9;84;4,9;7,2;4;260;2;W 
02-02-2024;24,6;32,2;26,9;86;-;5,1;5;160;1;N 
03-02-2024;24,4;31;27,6;84;0;1,8;3;340;1;C 
04-02-2024;23,6;32,8;27,6;83;-;8,3;6;250;2;W 
05-02-2024;24,1;32,9;27,5;82;14,3;2,7;4;270;2;N 
06-02-2024;24;34,4;28,5;80;2,8;5,5;4;60;2;NW
07-02-2024;25,2;32;26,9;84;0;7,3;3;250;1;N 
08-02-2024;24;34,6;28,8;75;8888;2;3;250;1;C 
09-02-2024;24,6;32,3;26,3;90;0;8,4;5;290;1;C 
10-02-2024;24,2;30,9;27,6;84;21,5;1,9;4;50;2;NE
11-02-2024;25;32;27,6;82;-;1,5;5;360;2;NE
12-02-2024;24,8;29,5;26;90;3;2,6;4;40;2;NE
13-02-2024;24;32,4;27,8;78;2,2;0;6;50;2;NE
14-02-2024;23,6;32,8;28,2;78;0;8,1;6;40;3;NE
15-02-2024;24,8;32,6;28,3;77;-;8;8;50;3;NE
16-02-2024;25;32,8;28,2;73;-;8,6;8;50;4;NE
17-02-2024;23,9;32,4;28,1;75;0;10,2;6;30;3;NE
18-02-2024;23,8;34;28,5;73;0;10,1;6;30;2;NE
19-02-2024;24;33,5;29;74;0;9,7;6;20;2;NE
20-02-2024;24,6;32,9;28,7;76;-;9,9;7;30;4;NE
21-02-2024;25,4;33,4;29;76;-;8;6;50;3;NE
22-02-2024;24,4;33,4;28,7;74;0;9,6;5;50;2;N 
23-02-2024;23,8;34,2;29,4;72;0;8,3;5;60;2;E 
24-02-2024;25,9;34,1;29,9;75;0;9,8;5;50;3;NE
25-02-2024;26,3;34,2;29,3;73;-;9,4;6;10;3;NE
26-02-2024;25,2;32;27,3;85;12,8;8,7;4;290;2;N 
27-02-2024;24,6;32,5;28,3;76;0;4;5;50;2;NE
28-02-2024;24,2;34,2;28,9;74;0;8;6;50;3;NE
29-02-2024;24,5;34;28,8;73;0;9,4;8;40;3;N 
01-03-2024;24,5;33,8;28,8;76;-;10;7;70;3;NE
02-03-2024;24,4;33,5;29,2;77;-;8,1;6;60;3;NE
03-03-2024;25,5;32,8;28,7;81;0,8;7,9;6;60;2;E 
04-03-2024;25,2;29,8;26,7;92;4,6;4,4;4;120;1;C 
05-03-2024;24,5;32,9;28,7;78;9,8;0,5;5;60;2;E 
06-03-2024;25,2;34,2;29,4;74;-;6,7;5;70;2;NE
07-03-2024;26;33,7;27;88;8888;7,8;2;350;1;W 
08-03-2024;24,6;32,4;28,3;83;8,6;2,8;5;60;2;N 
09-03-2024;24,4;31,5;27,9;80;0,6;9,3;6;10;2;N 
10-03-2024;25,4;28,6;26,3;88;1;2,9;4;280;2;W 
11-03-2024;23,4;33,2;28,3;75;8888;0;8;60;3;NE
12-03-2024;24;33,2;28,9;77;-;9,3;6;50;3;NE
13-03-2024;25,7;31,4;27,9;80;0;7,8;4;280;2;N 
14-03-2024;24,2;33,2;29,1;73;0;0,2;6;40;3;N 
15-03-2024;25,4;32,6;27,3;81;0;8;6;30;2;N 
16-03-2024;22,8;34,2;28,9;71;-;2,5;7;40;3;NE
17-03-2024;24,4;34;28,5;76;-;9,2;6;60;3;NE
18-03-2024;24;34,2;29,3;74;0;10,3;6;60;3;NE
19-03-2024;24,2;33,2;28,2;76;0;9,8;5;80;2;C 
20-03-2024;25;32;27,8;85;9,5;5,2;5;50;2;N 
21-03-2024;24,4;33,2;27,1;85;1,3;7,7;6;340;2;N 
22-03-2024;24,4;33;28,6;78;23,6;3,6;5;70;2;E 
23-03-2024;25;33,2;28,9;77;0;5,3;6;50;3;NE
24-03-2024;24,6;33,8;29,1;73;0;8,8;8;60;4;NE
25-03-2024;24,4;33,7;28,9;77;0;10,2;6;40;3;NE
26-03-2024;24,5;33,5;29,2;74;-;9,5;6;60;3;E 
27-03-2024;25;31,8;27,3;86;10,6;8,7;2;160;1;C 
28-03-2024;24,6;30,2;26,7;90;6,5;3,4;3;350;1;N 
29-03-2024;24,4;32,2;27,2;84;13,2;1,6;3;60;1;W 
30-03-2024;23,6;33,4;28,6;80;8888;2,2;4;70;2;E 
31-03-2024;24,2;32,7;28,5;79;-;8,9;5;60;2;E 
